exchange	date	high	low	close	volume	
bitstamp	12/12/13	1621.40	722.10	1005.08	262.04	
bitstamp	12/13/13	1541.33	748.17	867.52	252.98	
bitstamp	12/14/13	1611.21	736.87	897.83	167.85	
bitstamp	12/15/13	1595.39	732.70	1213.36	92.11	
bitstamp	12/16/13	1599.80	152.57	752.81	474.40	
bitstamp	12/17/13	1295.00	540.02	595.94	373.90	
bitstamp	12/18/13	1288.50	478.98	588.33	558.51	
bitstamp	12/19/13	1200.00	496.71	739.44	426.89	
bitstamp	12/20/13	1117.55	476.00	613.11	351.17	
bitstamp	12/21/13	1166.35	435.11	607.01	263.46	
bitstamp	12/22/13	1152.91	499.16	724.22	73.78	
bitstamp	12/23/13	1215.81	519.83	673.51	378.09	
bitstamp	12/24/13	1234.38	535.47	750.00	253.92	
bitstamp	12/25/13	1228.46	469.97	792.94	59.70	
bitstamp	12/26/13	1459.25	581.38	817.11	271.34	
bitstamp	12/27/13	1446.35	586.44	999.09	386.06	
bitstamp	12/28/13	1355.56	572.20	715.26	179.27	
bitstamp	12/29/13	1265.60	590.82	903.96	90.86	
bitstamp	12/30/13	1278.06	530.40	783.23	453.57	
bitstamp	12/31/13	1233.53	593.44	765.00	316.42	
bitstamp	1/1/14	1221.00	597.20	913.70	56.63	
bitstamp	1/2/14	1448.98	639.94	828.00	383.86	
bitstamp	1/3/14	1434.58	650.00	952.72	338.63	
bitstamp	1/4/14	1504.00	611.84	828.25	245.39	
bitstamp	1/5/14	1657.20	696.60	959.19	97.21	
bitstamp	1/6/14	1639.88	738.90	1378.66	371.97	
bitstamp	1/7/14	2091.69	695.00	845.03	345.94	
bitstamp	1/8/14	1874.00	592.00	838.64	346.43	
bitstamp	1/9/14	1866.87	677.61	796.10	346.24	
bitstamp	1/10/14	1919.09	705.49	787.71	352.65	
bitstamp	1/11/14	2021.04	723.28	925.50	230.51	
bitstamp	1/12/14	1987.20	727.80	994.73	79.63	
bitstamp	1/13/14	1867.28	632.17	1075.00	459.19	
bitstamp	1/14/14	1886.44	696.53	999.18	377.76	
bitstamp	1/15/14	1903.75	713.14	858.75	372.56	
btcde	12/31/12	11.10	10.00	10.20	582.89	
btcde	1/1/13	11.00	10.08	10.23	941.58	
btcde	1/2/13	12.00	9.85	10.15	1997.39	
btcde	1/3/13	11.00	9.99	10.20	1773.85	
btcde	1/4/13	12.49	10.00	10.20	1434.32	
btcde	1/5/13	10.99	10.00	10.19	883.11	
btcde	1/6/13	10.75	10.00	10.29	704.69	
btcde	1/7/13	11.00	9.95	10.50	1891.21	
btcde	1/8/13	12.50	10.00	10.60	1429.00	
btcde	1/9/13	11.49	10.01	10.69	1134.32	
btcde	1/10/13	11.49	9.60	10.88	1369.00	
btcde	1/11/13	11.70	10.39	10.80	1356.21	
btcde	1/12/13	10.98	10.37	10.73	368.31	
btcde	1/13/13	11.01	10.44	10.70	643.07	
btcde	1/14/13	12.00	10.01	10.92	2365.99	
btcde	1/15/13	12.00	10.45	10.96	1645.44	
btcde	1/16/13	11.50	10.00	10.27	1539.98	
btcde	1/17/13	12.00	10.29	11.10	1339.06	
btcde	1/18/13	13.00	10.19	12.09	1124.06	
btcde	1/19/13	14.00	10.25	11.50	835.82	
btcde	1/20/13	12.49	10.60	11.50	615.40	
btcde	1/21/13	14.00	10.60	12.90	2525.49	
btcde	1/22/13	14.25	12.00	12.62	2171.14	
btcde	1/23/13	15.00	12.70	14.05	2538.50	
btcde	1/24/13	16.50	12.03	13.11	2311.22	
btcde	1/25/13	16.00	12.61	13.86	1189.56	
btcde	1/26/13	14.89	11.90	13.39	1357.40	
btcde	1/27/13	14.50	12.56	13.20	782.89	
btcde	1/28/13	16.00	12.61	15.00	2504.81	
btcde	1/29/13	15.90	10.37	14.89	1404.68	
btcde	1/30/13	16.00	13.10	15.00	2024.22	
btcde	1/31/13	17.00	14.31	16.00	3827.39	
btcde	2/1/13	18.00	14.99	17.00	1273.21	
btcde	2/2/13	33.00	12.00	17.00	1386.01	
btcde	2/3/13	17.50	14.01	17.00	1339.84	
btcde	2/4/13	17.00	14.40	15.78	2030.63	
btcde	2/5/13	17.45	10.59	15.80	1823.09	
btcde	2/6/13	17.00	15.11	17.00	1490.37	
btcde	2/7/13	20.78	14.50	18.00	1514.57	
btcde	2/8/13	18.00	14.01	17.19	2283.73	
btcde	2/9/13	17.76	15.50	17.29	1066.36	
btcde	2/10/13	18.59	16.82	17.80	898.16	
btcde	2/11/13	19.00	14.01	18.70	1965.48	
btcde	2/12/13	21.00	17.10	20.00	2535.21	
btcde	2/13/13	23.97	15.65	19.02	2742.74	
btcde	2/14/13	23.00	0.01	19.45	2329.67	
btcde	2/15/13	21.00	17.60	20.00	2084.88	
btcde	2/16/13	23.00	18.66	22.00	1209.31	
btcde	2/17/13	23.00	19.01	20.34	1465.33	
btcde	2/18/13	23.00	18.00	21.00	1632.15	
btcde	2/19/13	23.10	18.66	21.30	3851.21	
btcde	2/20/13	28.00	18.00	22.90	2135.61	
btcde	2/21/13	25.00	19.66	23.94	2344.82	
btcde	2/22/13	27.00	22.56	26.00	2989.92	
btcde	2/23/13	30.00	20.00	22.99	2488.45	
btcde	2/24/13	27.50	20.23	25.00	1538.78	
btcde	2/25/13	27.00	20.20	25.48	1748.55	
btcde	2/26/13	27.00	20.66	24.50	1594.23	
btcde	2/27/13	27.70	22.50	24.00	1549.40	
btcde	2/28/13	28.20	23.50	26.75	3626.02	
btcde	3/1/13	29.79	21.20	26.84	2730.02	
btcde	3/2/13	28.69	25.00	27.00	1488.20	
btcde	3/3/13	29.79	25.80	27.30	1629.54	
btcde	3/4/13	30.00	24.00	29.80	2788.00	
btcde	3/5/13	35.95	27.44	33.00	3584.31	
btcde	3/6/13	42.60	26.00	34.00	4506.19	
btcde	3/7/13	42.00	20.00	34.59	2638.95	
btcde	3/8/13	39.95	30.32	35.00	1879.57	
btcde	3/9/13	38.00	32.00	35.30	1370.32	
btcde	3/10/13	39.44	32.64	35.60	1057.18	
btcde	3/11/13	39.90	30.00	38.76	2151.58	
btcde	3/12/13	39.00	30.00	37.25	2973.72	
btcde	3/13/13	39.00	30.00	37.48	1811.81	
btcde	3/14/13	39.95	35.30	39.83	1195.13	
btcde	3/15/13	39.90	32.00	36.95	1218.57	
btcde	3/16/13	45.00	33.00	35.87	873.60	
btcde	3/17/13	38.00	34.78	36.69	1175.05	
btcde	3/18/13	40.00	33.00	39.00	2624.90	
btcde	3/19/13	50.00	34.78	46.50	3683.16	
btcde	3/20/13	59.88	40.00	51.00	3640.99	
btcde	3/21/13	69.00	34.25	61.00	4615.76	
btcde	3/22/13	75.53	35.88	58.10	2470.77	
btcde	3/23/13	62.39	36.50	49.99	2377.92	
btcde	3/24/13	60.00	30.00	55.00	1231.40	
btcde	3/25/13	70.00	54.00	60.05	2788.50	
btcde	3/26/13	80.00	53.00	60.50	1930.02	
btcde	3/27/13	84.91	55.01	74.90	4334.80	
btcde	3/28/13	105.00	65.50	82.98	4424.22	
btcde	3/29/13	86.00	68.88	68.88	1128.48	
btcde	3/30/13	89.48	60.00	65.00	765.05	
btcde	3/31/13	80.00	71.00	78.50	374.26	
btcde	4/1/13	89.99	12.30	84.40	1929.62	
btcde	4/2/13	150.00	65.00	102.78	3703.02	
btcde	4/3/13	159.99	21.10	110.00	4951.27	
btcde	4/4/13	136.99	37.40	99.89	2618.64	
btcde	4/5/13	150.00	95.00	109.00	2182.81	
btcde	4/6/13	119.98	100.00	108.26	1199.78	
btcde	4/7/13	129.98	105.50	123.45	2653.63	
btcde	4/8/13	169.16	113.77	150.50	4659.90	
btcde	4/9/13	220.00	105.99	189.00	5229.30	
btcde	4/10/13	255.00	100.00	160.00	6570.36	
btcde	4/11/13	210.00	60.00	85.95	6212.04	
btcde	4/12/13	162.00	35.56	85.00	6673.60	
btcde	4/13/13	218.50	75.50	91.99	2644.10	
btcde	4/14/13	195.78	78.00	80.05	1099.89	
btcde	4/15/13	128.00	60.00	67.76	3145.24	
btcde	4/16/13	125.00	31.00	59.00	8362.31	
btcde	4/17/13	100.00	36.00	74.79	2660.12	
btcde	4/18/13	111.11	66.00	82.00	2846.14	
btcde	4/19/13	190.00	74.00	93.00	3341.91	
btcde	4/20/13	160.00	80.05	95.98	743.10	
btcde	4/21/13	100.00	76.10	93.50	1723.90	
btcde	4/22/13	109.20	78.00	93.50	1574.69	
btcde	4/23/13	120.00	88.00	105.00	2761.88	
btcde	4/24/13	160.00	89.00	116.85	4216.39	
btcde	4/25/13	200.77	95.00	106.00	2387.10	
btcde	4/26/13	125.00	94.50	105.00	787.22	
btcde	4/27/13	120.00	54.00	102.00	754.79	
btcde	4/28/13	125.00	98.00	102.00	833.25	
btcde	4/29/13	123.00	93.00	110.00	1266.26	
btcde	4/30/13	192.00	100.00	103.50	1247.04	
btcde	5/1/13	119.00	85.10	94.40	2308.77	
btcde	5/2/13	120.00	79.00	85.90	3721.84	
btcde	5/3/13	112.02	66.11	79.00	4334.45	
btcde	5/4/13	98.77	75.20	90.00	1430.31	
btcde	5/5/13	99.98	85.00	90.49	966.83	
btcde	5/6/13	101.00	81.30	84.25	1404.12	
btcde	5/7/13	117.00	75.00	87.00	1472.70	
btcde	5/8/13	94.20	80.00	88.00	934.47	
btcde	5/9/13	93.00	61.00	85.00	635.47	
btcde	5/10/13	105.00	82.02	84.87	1607.81	
btcde	5/11/13	166.00	74.00	88.85	500.26	
btcde	5/12/13	151.00	83.00	88.57	434.99	
btcde	5/13/13	94.00	75.00	80.01	1147.59	
btcde	5/14/13	166.00	84.50	85.52	1906.23	
btcde	5/15/13	116.99	80.65	85.95	1355.16	
btcde	5/16/13	105.00	80.01	87.50	1248.07	
btcde	5/17/13	130.00	82.00	90.00	1360.85	
btcde	5/18/13	95.00	80.02	90.24	773.57	
btcde	5/19/13	123.00	86.00	91.00	492.62	
btcde	5/20/13	92.50	82.00	89.00	988.07	
btcde	5/21/13	104.45	82.11	90.99	1451.03	
btcde	5/22/13	99.99	82.02	91.89	1074.13	
btcde	5/23/13	97.00	86.10	93.99	1329.06	
btcde	5/24/13	130.00	88.50	96.99	1474.49	
btcde	5/25/13	100.50	90.00	98.94	647.76	
btcde	5/26/13	100.98	89.03	98.50	871.02	
btcde	5/27/13	105.00	90.05	100.00	1585.57	
btcde	5/28/13	101.00	92.00	95.48	866.46	
btcde	5/29/13	140.00	93.22	98.33	1533.20	
btcde	5/30/13	111.00	94.50	97.60	724.78	
btcde	5/31/13	104.66	91.00	98.49	738.90	
btcde	6/1/13	124.75	95.00	97.00	408.71	
btcde	6/2/13	124.75	91.00	95.98	1367.65	
btcde	6/3/13	99.90	76.00	93.00	1484.81	
btcde	6/4/13	150.00	91.66	94.94	936.83	
btcde	6/5/13	100.00	91.01	95.94	932.61	
btcde	6/6/13	100.00	90.00	92.00	858.30	
btcde	6/7/13	100.00	83.39	87.00	1286.98	
btcde	6/8/13	93.65	82.53	88.90	548.71	
btcde	6/9/13	99.44	72.00	84.50	3124.86	
btcde	6/10/13	94.95	10.27	81.50	1333.41	
btcde	6/11/13	95.00	75.99	81.12	990.05	
btcde	6/12/13	89.50	72.21	81.05	1163.41	
btcde	6/13/13	93.79	77.38	79.47	792.40	
btcde	6/14/13	88.00	73.60	77.30	1322.51	
btcde	6/15/13	79.98	74.78	77.75	711.03	
btcde	6/16/13	82.70	74.50	77.77	661.68	
btcde	6/17/13	100.00	74.44	77.45	1047.51	
btcde	6/18/13	100.00	74.12	78.00	2013.89	
btcde	6/19/13	110.00	75.51	79.77	947.22	
btcde	6/20/13	149.66	76.22	79.80	1058.54	
btcde	6/21/13	95.00	75.00	79.00	1023.30	
btcde	6/22/13	89.98	76.22	79.29	429.17	
btcde	6/23/13	83.52	76.50	78.60	483.25	
btcde	6/24/13	141.00	74.08	77.76	1082.19	
btcde	6/25/13	86.00	70.00	78.00	1422.92	
btcde	6/26/13	90.00	70.60	76.40	734.51	
btcde	6/27/13	90.00	69.00	75.10	998.40	
btcde	6/28/13	78.84	70.10	72.99	1322.76	
btcde	6/29/13	115.00	70.00	72.99	757.74	
btcde	6/30/13	83.10	68.50	72.00	782.20	
btcde	7/1/13	95.99	61.51	68.00	2101.50	
btcde	7/2/13	100.00	60.02	69.00	2788.71	
btcde	7/3/13	91.00	60.00	60.10	1664.65	
btcde	7/4/13	80.89	50.00	61.80	1932.84	
btcde	7/5/13	75.10	51.30	55.49	1640.34	
btcde	7/6/13	62.94	53.01	56.50	1109.99	
btcde	7/7/13	67.29	53.22	59.48	1143.53	
btcde	7/8/13	75.00	55.01	62.30	2092.51	
btcde	7/9/13	100.00	54.00	61.65	1225.13	
btcde	7/10/13	102.00	55.09	67.50	1950.69	
btcde	7/11/13	84.96	59.20	69.00	1362.89	
btcde	7/12/13	84.80	63.98	71.50	1801.63	
btcde	7/13/13	76.95	62.32	72.60	468.58	
btcde	7/14/13	84.00	60.00	74.66	439.96	
btcde	7/15/13	82.00	60.98	74.59	1005.50	
btcde	7/16/13	82.90	40.00	70.50	1184.57	
btcde	7/17/13	85.00	65.00	70.33	1112.83	
btcde	7/18/13	84.85	65.00	69.00	1512.01	
btcde	7/19/13	76.05	62.00	67.00	831.31	
btcde	7/20/13	75.00	65.55	69.20	271.25	
btcde	7/21/13	74.48	65.11	69.95	833.48	
btcde	7/22/13	76.90	65.00	68.05	770.14	
btcde	7/23/13	74.20	63.70	69.95	1818.91	
btcde	7/24/13	136.11	67.00	67.10	1201.44	
btcde	7/25/13	73.79	67.00	68.62	876.84	
btcde	7/26/13	77.77	66.55	69.41	996.57	
btcde	7/27/13	88.88	66.61	68.74	461.47	
btcde	7/28/13	74.20	66.80	70.59	635.28	
btcde	7/29/13	82.82	68.31	70.11	1437.35	
btcde	7/30/13	79.90	50.00	73.94	1498.92	
btcde	7/31/13	120.00	69.96	75.75	2104.30	
btcde	8/1/13	81.00	68.50	73.15	1158.64	
btcde	8/2/13	117.99	70.60	73.45	937.68	
btcde	8/3/13	81.85	69.52	73.00	550.00	
btcde	8/4/13	81.85	67.10	74.89	705.64	
btcde	8/5/13	82.00	70.00	76.98	1244.66	
btcde	8/6/13	82.00	71.80	75.00	1232.21	
btcde	8/7/13	100.00	71.00	76.00	426.18	
btcde	8/8/13	79.00	67.01	74.60	679.07	
btcde	8/9/13	84.29	71.25	74.29	568.03	
btcde	8/10/13	82.25	72.00	73.00	208.74	
btcde	8/11/13	85.00	72.00	73.00	423.15	
btcde	8/12/13	81.85	71.00	74.00	876.75	
btcde	8/13/13	85.00	60.93	75.00	950.87	
btcde	8/14/13	83.00	73.11	78.89	1127.54	
btcde	8/15/13	83.25	70.00	75.25	533.54	
btcde	8/16/13	84.25	75.16	77.79	685.99	
btcde	8/17/13	89.99	74.00	77.98	318.95	
btcde	8/18/13	84.84	75.00	79.49	560.26	
btcde	8/19/13	90.00	77.38	85.00	1236.14	
btcde	8/20/13	98.99	79.20	81.04	1210.20	
btcde	8/21/13	129.99	70.00	84.00	950.00	
btcde	8/22/13	115.00	82.01	85.29	935.31	
btcde	8/23/13	94.95	77.50	85.00	715.09	
btcde	8/24/13	91.40	79.40	84.99	341.57	
btcde	8/25/13	95.45	83.38	88.00	438.65	
btcde	8/26/13	93.30	80.51	86.78	858.61	
btcde	8/27/13	100.10	77.83	92.90	1772.68	
btcde	8/28/13	99.80	77.97	91.90	912.22	
btcde	8/29/13	99.99	89.00	92.20	761.30	
btcde	8/30/13	100.00	89.20	97.40	1332.08	
btcde	8/31/13	110.00	94.10	105.00	1337.58	
btcde	9/1/13	110.00	70.00	102.00	696.77	
btcde	9/2/13	110.00	98.91	102.00	926.58	
btcde	9/3/13	110.00	75.50	100.50	1218.34	
btcde	9/4/13	120.00	92.00	94.95	1298.47	
btcde	9/5/13	110.00	75.50	93.20	878.82	
btcde	9/6/13	103.50	90.14	91.90	728.21	
btcde	9/7/13	102.40	89.11	94.09	520.82	
btcde	9/8/13	110.00	90.00	92.69	472.82	
btcde	9/9/13	99.99	88.62	92.50	1281.88	
btcde	9/10/13	103.50	91.24	95.49	969.61	
btcde	9/11/13	120.00	85.00	98.00	1458.61	
btcde	9/12/13	108.80	92.02	97.47	1197.33	
btcde	9/13/13	105.00	93.00	97.00	734.78	
btcde	9/14/13	106.99	93.00	95.92	584.25	
btcde	9/15/13	100.00	91.23	96.50	377.33	
btcde	9/16/13	110.00	93.25	95.38	778.27	
btcde	9/17/13	107.01	93.76	94.54	754.09	
btcde	9/18/13	110.00	90.00	96.00	751.38	
btcde	9/19/13	115.00	92.22	95.00	722.44	
btcde	9/20/13	100.00	91.50	91.50	624.21	
btcde	9/21/13	103.50	90.60	93.50	463.94	
btcde	9/22/13	108.00	90.00	92.99	490.90	
btcde	9/23/13	103.75	90.01	90.77	493.50	
btcde	9/24/13	103.50	88.50	91.22	1168.52	
btcde	9/25/13	97.97	83.41	95.00	754.77	
btcde	9/26/13	100.99	89.11	91.10	646.14	
btcde	9/27/13	97.99	88.55	92.50	515.70	
btcde	9/28/13	125.00	92.35	94.80	406.25	
btcde	9/29/13	100.00	93.63	97.30	729.01	
btcde	9/30/13	180.00	55.63	95.10	1102.33	
btcde	10/1/13	100.00	92.40	95.99	998.34	
btcde	10/2/13	105.00	67.00	87.50	2361.81	
btcde	10/3/13	97.84	80.00	90.95	1003.22	
btcde	10/4/13	98.00	83.06	94.40	551.20	
btcde	10/5/13	98.00	92.10	95.10	674.69	
btcde	10/6/13	97.50	90.31	93.98	327.25	
btcde	10/7/13	98.00	90.04	93.01	606.45	
btcde	10/8/13	98.00	90.33	91.21	471.90	
btcde	10/9/13	100.00	90.60	94.45	753.20	
btcde	10/10/13	105.00	92.00	96.00	495.04	
btcde	10/11/13	101.40	92.00	94.98	659.55	
btcde	10/12/13	100.00	90.60	93.89	485.07	
btcde	10/13/13	100.00	90.60	97.45	821.65	
btcde	10/14/13	109.80	89.99	96.35	1544.14	
btcde	10/15/13	109.50	93.80	104.47	1718.64	
btcde	10/16/13	111.00	95.60	103.43	1458.96	
btcde	10/17/13	115.00	101.00	107.00	781.54	
btcde	10/18/13	119.70	101.62	111.69	1211.76	
btcde	10/19/13	129.96	103.00	118.98	1643.71	
btcde	10/20/13	130.00	115.55	124.80	541.69	
btcde	10/21/13	150.00	107.00	135.00	1647.54	
btcde	10/22/13	273.00	118.99	139.49	2035.57	
btcde	10/23/13	200.00	108.97	149.97	1867.24	
btcde	10/24/13	170.00	119.00	139.78	2228.17	
btcde	10/25/13	149.50	105.00	134.99	1113.74	
btcde	10/26/13	150.00	127.21	134.40	217.85	
btcde	10/27/13	145.00	127.22	139.99	666.83	
btcde	10/28/13	147.77	134.23	144.60	985.41	
btcde	10/29/13	150.00	134.99	148.48	1004.22	
btcde	10/30/13	165.50	134.24	149.89	1071.41	
btcde	10/31/13	160.00	142.03	151.99	922.33	
btcde	11/1/13	200.00	142.00	152.50	718.35	
btcde	11/2/13	190.00	140.00	154.00	959.00	
btcde	11/3/13	169.00	150.50	159.90	1141.91	
btcde	11/4/13	221.00	147.10	179.95	2407.86	
btcde	11/5/13	201.00	146.33	183.00	2512.87	
btcde	11/6/13	224.99	143.99	199.00	2426.48	
btcde	11/7/13	251.97	185.00	215.00	3600.15	
btcde	11/8/13	270.00	137.99	249.00	2483.94	
btcde	11/9/13	300.00	229.01	259.90	1487.47	
btcde	11/10/13	279.50	195.00	245.00	2355.49	
btcde	11/11/13	299.80	173.00	259.99	1550.78	
btcde	11/12/13	300.00	211.00	262.50	1045.76	
btcde	11/13/13	374.98	244.01	288.84	2003.55	
btcde	11/14/13	333.33	275.15	300.03	1686.94	
btcde	11/15/13	400.00	298.01	303.00	1871.85	
btcde	11/16/13	349.00	299.50	326.00	913.80	
btcde	11/17/13	399.00	248.99	398.76	1993.97	
btcde	11/18/13	619.00	311.00	600.60	3084.34	
btcde	11/19/13	867.00	215.00	482.00	3017.93	
btcde	11/20/13	649.00	333.33	444.00	3333.86	
btcde	11/21/13	640.00	240.00	540.00	1630.22	
btcde	11/22/13	621.07	311.00	579.50	1425.32	
btcde	11/23/13	799.00	550.00	630.00	1717.96	
btcde	11/24/13	750.00	533.35	591.00	689.00	
btcde	11/25/13	671.20	500.00	599.00	1102.68	
btcde	11/26/13	700.00	535.00	648.96	1854.38	
btcde	11/27/13	775.99	335.00	744.00	2856.21	
btcde	11/28/13	1006.00	492.00	800.00	2211.25	
btcde	11/29/13	1200.00	415.00	850.00	1230.33	
btcde	11/30/13	900.00	770.00	800.20	737.84	
btcde	12/1/13	1000.00	600.56	740.00	1890.11	
btcde	12/2/13	1381.00	583.00	760.00	1162.65	
btcde	12/3/13	900.00	700.00	758.13	820.97	
btcde	12/4/13	1200.00	692.00	823.00	1063.11	
btcde	12/5/13	944.00	609.00	773.50	2224.25	
btcde	12/6/13	799.00	600.00	649.95	2242.77	
btcde	12/7/13	834.67	300.00	555.00	2789.59	
btcde	12/8/13	800.00	501.00	619.00	1015.36	
btcde	12/9/13	805.00	424.00	646.65	1085.60	
btcde	12/10/13	772.99	599.96	717.00	1357.08	
btcde	12/11/13	769.00	600.00	664.99	780.27	
btcde	12/12/13	700.00	601.00	634.98	712.98	
btcde	12/13/13	831.00	570.00	621.00	605.39	
btcde	12/14/13	700.00	589.00	639.90	332.09	
btcde	12/15/13	676.00	555.55	628.00	609.29	
btcde	12/16/13	800.00	490.00	524.90	2075.37	
btcde	12/17/13	700.00	450.00	486.00	1528.71	
btcde	12/18/13	675.00	95.00	400.00	4015.88	
btcde	12/19/13	580.00	93.10	518.75	1196.38	
btcde	12/20/13	655.00	405.00	475.00	732.92	
btcde	12/21/13	644.00	435.10	473.90	409.26	
btcde	12/22/13	610.00	455.00	483.49	347.29	
btcde	12/23/13	599.00	255.66	489.99	456.94	
btcde	12/24/13	620.00	450.00	484.95	196.71	
btcde	12/25/13	510.00	473.00	499.00	264.97	
btcde	12/26/13	590.00	473.01	550.00	865.76	
btcde	12/27/13	580.00	495.00	559.33	456.60	
btcde	12/28/13	600.00	502.00	535.00	407.34	
btcde	12/29/13	575.00	287.66	528.75	167.37	
btcde	12/30/13	581.98	479.75	547.50	498.21	
btcde	12/31/13	560.00	500.00	535.00	521.23	
btcde	1/1/14	610.00	489.75	548.00	401.76	
btcde	1/2/14	800.00	513.00	572.05	941.73	
btcde	1/3/14	886.01	550.00	586.00	959.61	
btcde	1/4/14	630.00	571.00	615.00	594.34	
btcde	1/5/14	712.61	601.03	689.98	1156.19	
btcde	1/6/14	780.00	574.99	662.51	1255.38	
btcde	1/7/14	738.00	559.95	609.80	1246.45	
btcde	1/8/14	750.00	549.55	619.50	822.40	
btcde	1/9/14	700.00	590.00	630.70	697.89	
btcde	1/10/14	698.00	529.00	619.00	366.59	
btcde	1/11/14	749.00	605.05	630.00	621.94	
btcde	1/12/14	699.90	580.00	620.20	389.20	
btcde	1/13/14	850.00	550.00	615.00	634.06	
btcde	1/14/14	701.01	580.00	612.40	458.83	
btcde	1/15/14	726.00	590.00	620.00	514.22	
